recording_id,subject_id,activity_id,activity,accel_samples,accel_3s_windows,tail_samples_dropped,primary_status,exclusion_reason,split,allocation_lock,split_feasible_activity,full_sparse_evaluable_client,minimum_support_client,content_sha256
12.Walk-backwards/1068_M_2.csv,1068,12,Walk-backwards,1476,4,276,included,,test,supported_test_reservation,True,True,True,6ae63d8f7407896b9c67bcc58c9cee27e4758749cc72216fe825cab968e18f8e
0.Stand/1069_A_1.csv,1069,0,Stand,6146,20,146,included,,train,,False,True,True,d92072e1e8c7223ba8e1b232fc296611b0f1a875f70fbce888e621707477302c
1.Sit/1069_B_1.csv,1069,1,Sit,6132,20,132,included,,train,,False,True,True,082129effa8cdbf6c2539fbf5418e59869c48b9391815be35061d49e667a36c0
2.Talk-sit/1069_C_1.csv,1069,2,Talk-sit,5999,19,299,included,,train,,False,True,True,9d9121c74ae52f14a6728810dd7403fbd981ba0cdfa19aef013d89acf18474e2
3.Talk-stand/1069_D_1.csv,1069,3,Talk-stand,6178,20,178,included,,train,,False,True,True,6725c89560a459bbd96ca3a678ea62e93b88f83d03fce05c7e2a8d2f453ffbf5
4.Stand-sit/1069_E_1.csv,1069,4,Stand-sit,2387,7,287,included,,train,,True,True,True,e2f980d63c41419ae2072cee1cb4d2f9ab82b904e921689eb6d662e0ef487479
4.Stand-sit/1069_E_2.csv,1069,4,Stand-sit,2499,8,99,included,,train,supported_train_reservation,True,True,True,653188d0e0807fe3c96e47d12b33c02e3fa4216c225eb999c6c1e4d82223f037
4.Stand-sit/1069_E_3.csv,1069,4,Stand-sit,2278,7,178,included,,train,,True,True,True,60193caf8e7316a2a05ebb95fd1c6501ff0a7fd955c8fa72d033358902974176
4.Stand-sit/1069_E_4.csv,1069,4,Stand-sit,2252,7,152,included,,test,supported_test_reservation,True,True,True,56c3d844f323ac08c0e75d3f2cbe69d3d5bb6f020f084c89d27bc117ef80d339
4.Stand-sit/1069_E_5.csv,1069,4,Stand-sit,2009,6,209,included,,validation,,True,True,True,50628b6758df7c13343704382a41f066f1a4f7728ea050cc2129053abfc8a618
5.Lay/1069_F_1.csv,1069,5,Lay,5999,19,299,included,,validation,,False,True,True,d8a00a067ef42ba5421375042dcf07ee05ce1cb35636120a856d9bdcaba78f9b
6.Lay-stand/1069_G_1.csv,1069,6,Lay-stand,3484,11,184,included,,train,supported_train_reservation,True,True,True,9fd7f365d4a906405c2ebf7045dbb969db846f50ae6e47ed71f833a9c5512c26
6.Lay-stand/1069_G_2.csv,1069,6,Lay-stand,3409,11,109,included,,test,supported_test_reservation,True,True,True,d2ef6feb3d91668ff716d94ad1e311525c6a4724032c71d773377d8f41490619
7.Pick/1069_H_1.csv,1069,7,Pick,3521,11,221,included,,train,,False,True,True,98946de147bf5c28dff44601e3ea729dc8c0474ce4480c1ac7b61d2724410c49
8.Jump/1069_I_1.csv,1069,8,Jump,1323,4,123,included,,validation,,True,True,True,06712f8cd183de22b074eb72ff5b8854b973d568913d319b3ac2e26c0ab16e47
8.Jump/1069_I_2.csv,1069,8,Jump,1277,4,77,included,,train,,True,True,True,5a29adf235a538ed68eafa6550df7dcfae98175f902f70649c928c47943bcf10
10.Sit-up/1069_K_1.csv,1069,10,Sit-up,2277,7,177,included,,train,supported_train_reservation,True,True,True,41b7dd57e6b86f5213682649dad010d85e8a08ed171355562a88a3150fc893d9
10.Sit-up/1069_K_2.csv,1069,10,Sit-up,2193,7,93,included,,test,supported_test_reservation,True,True,True,cf77a78b28b3666a725d1c5722a59761c50cb85454c08fbbeeaab442d0b17422
0.Stand/1070_A_1.csv,1070,0,Stand,6251,20,251,included,,train,,False,True,True,b61b8f0ab3b67ef02e7f434a2371fa8042e34ee6700600b68f3edc39ba410983
1.Sit/1070_B_1.csv,1070,1,Sit,6223,20,223,included,,train,,False,True,True,d8dfabb0107f5ab7d6eec18c291ceac9b569e38f09f59fe018cafdbe1672d4cf
2.Talk-sit/1070_C_1.csv,1070,2,Talk-sit,6173,20,173,included,,train,,False,True,True,c2baed81afdd1b9049583e47bbecf16833d442149845337a512ca6cf9687ef89
3.Talk-stand/1070_D_1.csv,1070,3,Talk-stand,6155,20,155,included,,validation,,False,True,True,a5e1434c880a37e0aec8d0739cd43badab7b8950af2e538081b569277f071426
4.Stand-sit/1070_E_1.csv,1070,4,Stand-sit,2407,8,7,included,,train,supported_train_reservation,True,True,True,1ce7e43f31048553c32f6ac4305d5a286a31b3770e3f9adbf6fd5867ac297d34
4.Stand-sit/1070_E_2.csv,1070,4,Stand-sit,2022,6,222,included,,validation,,True,True,True,9aa41f0592909936f567bef40aea90f410a855db4a3b3c147f8e5456ce6847ec
4.Stand-sit/1070_E_3.csv,1070,4,Stand-sit,2108,7,8,included,,test,supported_test_reservation,True,True,True,954fbee583f0520ae0672051b2c4d0442623a445ee2dda92ba64d546e87370cd
4.Stand-sit/1070_E_4.csv,1070,4,Stand-sit,1834,6,34,included,,train,,True,True,True,6a8254f306f87519ca1795e1f852cac29e120484af28147488d117fc56557330
5.Lay/1070_F_1.csv,1070,5,Lay,6344,21,44,included,,train,,False,True,True,9f04de4615a30805a1ff56a9164318c0f2d5f70f399e183959f7ac0948d4732e
6.Lay-stand/1070_G_1.csv,1070,6,Lay-stand,2653,8,253,included,,train,supported_train_reservation,True,True,True,22a7e4ee458dc6206abf6c67f10ad3ef7e2c7dc9c26efac7d79f7ab5f0692b3e
6.Lay-stand/1070_G_2.csv,1070,6,Lay-stand,2129,7,29,included,,test,supported_test_reservation,True,True,True,7c26ca52256d87e0d577e9cc288a8a75b7ecb8ff44c313348de1096b99adf987
7.Pick/1070_H_1.csv,1070,7,Pick,3585,11,285,included,,train,,False,True,True,ac19559e1d426a7170e0299cdc811f99e8d030a3310eca09fc828b25461fa146
8.Jump/1070_I_1.csv,1070,8,Jump,1602,5,102,included,,validation,,True,True,True,4d5492e0476b4601043ae1ffe61e03c51a54c6e1e4d5006312154189cd487f68
8.Jump/1070_I_2.csv,1070,8,Jump,1854,6,54,included,,train,,True,True,True,778e28ab105bd177275f521e0d9c797266f790ca5159d4fd1724b019df1f507a
10.Sit-up/1070_K_1.csv,1070,10,Sit-up,2163,7,63,included,,train,supported_train_reservation,True,True,True,07ca580cf27be0dc785716654a495c75eafe9cdcb6dc1ee854fa161ed4d91b7a
10.Sit-up/1070_K_2.csv,1070,10,Sit-up,1972,6,172,included,,test,supported_test_reservation,True,True,True,71fe9a86f21e84478d7e70ec2e8d720b2ae8ef339e141d2741bdf75559d3c9f2
0.Stand/1071_A_1.csv,1071,0,Stand,6000,20,0,included,,train,supported_train_reservation,True,True,True,4793b61cc592cd77ada6add4735dfd897c0b70b0513a56410ef731aa13bdc8c1
0.Stand/1071_A_6.csv,1071,0,Stand,6244,20,244,included,,test,supported_test_reservation,True,True,True,cef04fd0ef1d16528521f80b7d68019f9ec049fa89b12dff8e219fc5c3b1cf26
1.Sit/1071_B_1.csv,1071,1,Sit,5999,19,299,included,,train,,False,True,True,fe49247ea5296a1407e9951add894d71b4cbdfab47815b68a8dcd814da6648ea
2.Talk-sit/1071_C_6.csv,1071,2,Talk-sit,6330,21,30,included,,train,,False,True,True,500574798d9674242c22c49682890b836ab969f25f5326393de6498c10fca28f
3.Talk-stand/1071_D_1.csv,1071,3,Talk-stand,6153,20,153,included,,test,supported_test_reservation,True,True,True,3366c5ace9284265372a28844067780e4a939d382a456a25013568549b0442bf
3.Talk-stand/1071_D_6.csv,1071,3,Talk-stand,6612,22,12,included,,train,supported_train_reservation,True,True,True,fa3dd9d053972e396d1954966d5b2aad0adb838e269fb8f5ec5aec1a822585ad
5.Lay/1071_F_1.csv,1071,5,Lay,6125,20,125,included,,train,supported_train_reservation,True,True,True,2a8b8987ba16605c848a5f360a6ff120a90e418b403fd9233f5e41a7fa2deca6
5.Lay/1071_F_6.csv,1071,5,Lay,5700,19,0,included,,test,supported_test_reservation,True,True,True,64f302a6d39f126b66f0b25979ff6ee265a2b22d564d9d79a73c0f7f47f8e506
6.Lay-stand/1071_G_1.csv,1071,6,Lay-stand,3964,13,64,included,,train,,True,True,True,63f86a244bbdefd80359919c40811ff67c70cf1fa47894c0ea84b349ec3ad167
6.Lay-stand/1071_G_2.csv,1071,6,Lay-stand,3414,11,114,included,,validation,,True,True,True,faf0cb0b807274d939852516c897dddbf806e4702e9e0ebcc702d99cd9e7e86a
6.Lay-stand/1071_G_6.csv,1071,6,Lay-stand,2754,9,54,included,,train,,True,True,True,df1c5a88c212d3c301771ff84c60ddf38df7c89e4ca0e226cae7a5aff2c18674
6.Lay-stand/1071_G_7.csv,1071,6,Lay-stand,2373,7,273,included,,validation,,True,True,True,3c40e385dab3419e72de8bf741a44714f81eb2f96a0bc8590f7628c84afab417
7.Pick/1071_H_1.csv,1071,7,Pick,2948,9,248,included,,train,,True,True,True,93a068f0d7ed41352bfaf5c5149d99d3726c52e2a42b60950545d82a738443b4
7.Pick/1071_H_6.csv,1071,7,Pick,2844,9,144,included,,validation,,True,True,True,f311f3d952a0b6bf04f2f7e22995bef25cc1007f8a97836122c684a2cee7ff36
8.Jump/1071_I_1.csv,1071,8,Jump,1566,5,66,included,,validation,,True,True,True,ef0b804251fb4a1b0295c928af13d1b6a5ce954a4024873adaf9fd3df03f3f88
8.Jump/1071_I_2.csv,1071,8,Jump,1624,5,124,included,,train,,True,True,True,e21cee9b47a2b069fa01043491df519716454ab987ac1effb8ec7772295f00ab
8.Jump/1071_I_6.csv,1071,8,Jump,1521,5,21,included,,train,,True,True,True,555bbde11d34b42f0976c5fcb70697f43bb2ad1802d1d3f0be676846bfbc9a08
9.Push-up/1071_J_1.csv,1071,9,Push-up,862,2,262,included,,train,,False,True,True,33e0e5812036d9f8427b07665025f0af505767af20e4531de509b0b2d1f53011
9.Push-up/1071_J_2.csv,1071,9,Push-up,796,2,196,included,,train,,False,True,True,78a6b12f4396b8388162259b223ebec6861320e116cff0248844b36b4b3ec899
9.Push-up/1071_J_6.csv,1071,9,Push-up,885,2,285,included,,validation,,False,True,True,53ad122f50ffbfa1e4b164e407c5e29dfdb4db2e8e6d216cdabbc3f228efd9c0
9.Push-up/1071_J_7.csv,1071,9,Push-up,825,2,225,included,,test,,False,True,True,6638b152982c5e0becb7ff3e75248668146d5265cfe7339eeb9bde3965269bbc
10.Sit-up/1071_K_1.csv,1071,10,Sit-up,1820,6,20,included,,train,,True,True,True,c0905279eff2dc1107fb4a11df2023d045eddd36d5424d54b6036b652e6a5abc
10.Sit-up/1071_K_2.csv,1071,10,Sit-up,1869,6,69,included,,train,,True,True,True,81ed6632e1cb3dfc79f9dc14e1ffa915ab92865d213c0ec86ad5319a75474066
10.Sit-up/1071_K_6.csv,1071,10,Sit-up,1901,6,101,included,,validation,,True,True,True,4427aa710c421228f09b47a21b8e4b56db01eec7071b3973dfb2c4f6f46c415d
10.Sit-up/1071_K_7.csv,1071,10,Sit-up,1760,5,260,included,,test,,True,True,True,8a4633d7b5d709f909388fdda6358f123960f4c25b9059ce40159a1878805a37
0.Stand/1072_A_1.csv,1072,0,Stand,6000,20,0,included,,test,,False,False,False,440a708f6cdc1c138d9b8e2ecd2698d50cc6cc4dd7856a47453d533944bb0b28
1.Sit/1072_B_1.csv,1072,1,Sit,6157,20,157,included,,train,,False,False,False,5366f855c1489b99159e6a9de21af23ea049c25a89db6c0ea6f2fcdc6155e0a6
2.Talk-sit/1072_C_1.csv,1072,2,Talk-sit,7309,24,109,included,,train,client_train_anchor,False,False,False,4c201645a419692aca9878b3af346af6bb4034bbc177cfe2ef94fa3a8208cdcc
3.Talk-stand/1072_D_1.csv,1072,3,Talk-stand,6200,20,200,included,,train,,False,False,False,c36bba131c05618528f332aa5e5ae7d36693d9b3dbe83295098dda2aa8378c6c
5.Lay/1072_F_1.csv,1072,5,Lay,6109,20,109,included,,train,,False,False,False,22f179e1632f90d433c3496e0c5bcefbbecc1d38bac83ea8ab6c25d375864e4f
6.Lay-stand/1072_G_1.csv,1072,6,Lay-stand,2827,9,127,included,,train,,True,False,False,ddbd310aa0dcb4eacc2c64d66bd01f4de098d1477bc40f999486270b486b43bc
6.Lay-stand/1072_G_2.csv,1072,6,Lay-stand,2563,8,163,included,,validation,,True,False,False,786e63846fae5b0ce5e967e7dc60475bed276cd04785045b7ff6896973fd833e
7.Pick/1072_H_1.csv,1072,7,Pick,3478,11,178,included,,train,,False,False,False,c96a13464a7660b01afa9db1656aec6875b89b1f0452864d0279119489496ec9
8.Jump/1072_I_1.csv,1072,8,Jump,734,2,134,included,,train,,False,False,False,7e02e71f5e1a50ea8833a02ff6ee0676f4cb48fa508fb2bddf1731b3a8ee6372
8.Jump/1072_I_2.csv,1072,8,Jump,812,2,212,included,,validation,,False,False,False,b14fb3da7356029eab07384c4b036a2f8890c353c7cdd5b0dcae2e376cfb0c3a
9.Push-up/1072_J_1.csv,1072,9,Push-up,1000,3,100,included,,train,,False,False,False,3499189997da38fc3e0db804cd78770916de98603073f0146288eb0f9a91c1a1
0.Stand/1073_A_1.csv,1073,0,Stand,6206,20,206,included,,validation,,False,False,False,2318edd94e06075b53af5ecac0c68c08346ca0d056fdec036fbc9513e2ddc84e
1.Sit/1073_B_1.csv,1073,1,Sit,6197,20,197,included,,train,,False,False,False,944777067ddfd34c2ca9ae94f1ad7278cefdcdbe74a3b7027b3e4faf9cfd3775
2.Talk-sit/1073_C_1.csv,1073,2,Talk-sit,6317,21,17,included,,train,,False,False,False,0a6c48235dd83f3183f692417cfdbd2656962140f5e56e2e505ad8ae57b5afd5
3.Talk-stand/1073_D_1.csv,1073,3,Talk-stand,6644,22,44,included,,train,client_train_anchor,False,False,False,384b8def0f02d6e91d6a7a95c747ccd3ced6d57a80299387a941710cb2677ecb
0.Stand/1074_A_1.csv,1074,0,Stand,6562,21,262,included,,test,supported_test_reservation,True,True,False,7362c7e7f11c6279a4b66d612c5b72cc9a6cd2110902953eeea55c884959c64e
0.Stand/1074_A_2.csv,1074,0,Stand,6773,22,173,included,,train,supported_train_reservation,True,True,False,e5ac1493c44fe18d6effd2624e03603266578b0774f180c7b6bb3d292c8eb195
3.Talk-stand/1074_D_1.csv,1074,3,Talk-stand,8554,28,154,included,,validation,,False,True,False,7f374f95c939cce8bfe41c8d6f425287559260b738de3d05d2f5674769f35bc0
5.Lay/1074_F_1.csv,1074,5,Lay,6367,21,67,included,,train,,False,True,False,b892412439e2c9c3cc4e640d753a7c870b67c808a4278084374189cb329e0262
8.Jump/1074_I_1.csv,1074,8,Jump,1098,3,198,included,,test,supported_test_reservation,True,True,False,bf483f2d2fe0d3f06167787d91d77c5b9c165b9c02af20eb7f057a21eaf832a4
8.Jump/1074_I_2.csv,1074,8,Jump,1478,4,278,included,,train,supported_train_reservation,True,True,False,ecef30232c1f9cbe1f4277f6e37f4b6aa047ae351d83b0efd6636131bf964c13
9.Push-up/1074_J_1.csv,1074,9,Push-up,888,2,288,included,,train,,False,True,False,a659d700835cd441164177ca4395e5cd4ad123a0ce21476da9f6c98d51af3800
10.Sit-up/1074_K_1.csv,1074,10,Sit-up,1526,5,26,included,,test,supported_test_reservation,True,True,False,a399fce9c7b14621dfc96119b3982eb08146261af3caf62d3ea9178b63d66ccf
10.Sit-up/1074_K_2.csv,1074,10,Sit-up,1929,6,129,included,,train,supported_train_reservation,True,True,False,de5e8c951a2aaa603dd7bfaf8564bd030d09351a0da261ed3e81e1d6c1badffc
0.Stand/1075_A_1.csv,1075,0,Stand,6420,21,120,included,,validation,,False,False,False,40d3cc41714fa7469a1c5e111580fd9b5e175010f65207135196f6601b84a10f
1.Sit/1075_B_1.csv,1075,1,Sit,6254,20,254,included,,train,,False,False,False,a80c5a843f3e7196daddfab8aebbd81fd04ab38ef4fe37ad79d78c2ca074a93f
5.Lay/1075_F_1.csv,1075,5,Lay,10233,34,33,included,,train,client_train_anchor,False,False,False,86d66d7e9e48f8f5b1757b0998b8e68216e7cdf0c673bd5455e9bafeb57990b8
6.Lay-stand/1075_G_1.csv,1075,6,Lay-stand,3225,10,225,included,,train,,True,False,False,fd29ce3b00db29200fcdd2cbc2944a61928e1e2e00c59ec582150a497a8854ac
6.Lay-stand/1075_G_2.csv,1075,6,Lay-stand,2986,9,286,included,,test,,True,False,False,f5f8c3ebbf667f9f2bea0a8a0d12598e789a999e14a65c50f770914816d06557
7.Pick/1075_H_1.csv,1075,7,Pick,3635,12,35,included,,train,,False,False,False,be4a67269923190879aa8bfc4eb87d57f8a02508c2d70d7ab63c0b20a36bba06
8.Jump/1075_I_1.csv,1075,8,Jump,1048,3,148,included,,test,,True,False,False,3a91abf368974a4cd9f238b835b2c078bc28fb786ab52558c0406c7a36d2a473
8.Jump/1075_I_2.csv,1075,8,Jump,1152,3,252,included,,train,,True,False,False,00e408cba0282594cdc90b526c542ff7f13e42b5b21e4f93872c97c29beac45f
0.Stand/1076_A_1_0.csv,1076,0,Stand,6248,20,248,included,,train,,False,True,True,9582aaeba767e23f78be416a2209aae429ada530167bfc995944912ae79a1310
1.Sit/1076_B_1_0.csv,1076,1,Sit,6495,21,195,included,,train,,False,True,True,e2a80b775ca3c8817fc347b11f9aa02203da932ccf23a8eb7961c3f364b68132
2.Talk-sit/1076_C_1.csv,1076,2,Talk-sit,6332,21,32,included,,test,supported_test_reservation,True,True,True,673458192e4dc28788e951d125b8543b306b11a496cb84af31f527d5a4aee9ad
2.Talk-sit/1076_C_1_0.csv,1076,2,Talk-sit,6560,21,260,included,,train,supported_train_reservation,True,True,True,84e848b137fa8648dedd85482a8a367a6a435f9fd1ad3d43f37133a543517e55
3.Talk-stand/1076_D_1_0.csv,1076,3,Talk-stand,6394,21,94,included,,train,,False,True,True,eb229fde334b35a2d90e59788ac11fd7e36a65db10404129a6d315d1df42a13e
5.Lay/1076_F_1.csv,1076,5,Lay,6281,20,281,included,,train,,False,True,True,e29f4e6f379305da2aab34ad1c6329488737717382458e49ba0fffca20707363
6.Lay-stand/1076_G_1.csv,1076,6,Lay-stand,4008,13,108,included,,train,supported_train_reservation,True,True,True,da6bd01616f5941c8d47a6396854ced2c554cc4060e73a5278c1a3fcccf9d2c1
6.Lay-stand/1076_G_2.csv,1076,6,Lay-stand,3764,12,164,included,,test,supported_test_reservation,True,True,True,8162720c85fc4699039a372dcbb0179192f328a3126197d92ba4411931c995eb
7.Pick/1076_H_1.csv,1076,7,Pick,4199,13,299,included,,train,supported_train_reservation,True,True,True,164af52336f52000518c788db5ab603eeda5e486f09cf7b8856d328118d1f124
7.Pick/1076_H_2.csv,1076,7,Pick,4052,13,152,included,,test,supported_test_reservation,True,True,True,2fb6fd26fbf6ab3d6756aa1a262bd23aa3e9c6c655294066afdacf1488856bac
8.Jump/1076_I_1.csv,1076,8,Jump,1694,5,194,included,,train,,True,True,True,3ecccd2ef1a32555613be16fbab04cba3ff8ce1b6da2701586e006d1f04c5230
8.Jump/1076_I_2.csv,1076,8,Jump,1594,5,94,included,,validation,,True,True,True,dfbf8cd7d82cb1a41df054f0deab38676c4d3e159d4dce62720800f8b1d9485a
9.Push-up/1076_J_1.csv,1076,9,Push-up,1231,4,31,included,,train,,False,True,True,c51cc77e2379063eee14e229bf836e369e478852736398c3107883d2c3300929
0.Stand/1077_A_1.csv,1077,0,Stand,6211,20,211,included,,validation,,False,True,True,945ef18ce0dd4041d4257389c80677ecf38bfc793b7b8a672e44ad78779d1a50
1.Sit/1077_B_1.csv,1077,1,Sit,6516,21,216,included,,train,,False,True,True,feaa4fd697b3835daf9c01748142debee904aaab2fd84c1e8e1b9a0306c99ce3
2.Talk-sit/1077_C_1.csv,1077,2,Talk-sit,6297,20,297,included,,train,,False,True,True,18effec8f64b3aa1969b8f5233493dc5cc24823ff38a6fd21cba569e28c4f516
3.Talk-stand/1077_D_1.csv,1077,3,Talk-stand,6511,21,211,included,,train,,False,True,True,ecfafb6581379e599b7af33569b95672079127034d9b1d32bdc87aba58e41d9c
5.Lay/1077_F_1.csv,1077,5,Lay,6403,21,103,included,,train,,False,True,True,8d819eea238765c28d7264d360541a4d803966b734918d19fcf8c02dc569602b
6.Lay-stand/1077_G_1.csv,1077,6,Lay-stand,3717,12,117,included,,train,supported_train_reservation,True,True,True,1bf061460b57a18d6b03ca2c72967e41d1b8564eaa758fb21638c48235e94957
6.Lay-stand/1077_G_2.csv,1077,6,Lay-stand,3419,11,119,included,,test,supported_test_reservation,True,True,True,f6ac3072a97504c2e3d1b269b8e79b6c72b60f68b8b8df793fdc39e69a803d5a
7.Pick/1077_H_1.csv,1077,7,Pick,3455,11,155,included,,train,,False,True,True,838c3de0d683f6a595249b8b7a39e3429765bbc730d2771b09c9070fd26fc83d
8.Jump/1077_I_1.csv,1077,8,Jump,1620,5,120,included,,test,supported_test_reservation,True,True,True,353a92a67c232a11af2b3f70ec0e87a39e48e7b956dcb642492ade54fdc443b8
8.Jump/1077_I_2.csv,1077,8,Jump,1649,5,149,included,,train,supported_train_reservation,True,True,True,24b621222bf238ea22695d82a22449f128b1447e6263972608f26f4556917976
9.Push-up/1077_J_1.csv,1077,9,Push-up,1175,3,275,included,,test,,True,True,True,6372325b59bb8ac64a3b8e9c91e54eeba15b202f2b19a3c45164ba8b89af8820
9.Push-up/1077_J_2.csv,1077,9,Push-up,1021,3,121,included,,train,,True,True,True,52043c77f4f79da534ec8dc99521d4a61449cec14a17a749c0ef0a3971868369
10.Sit-up/1077_K_1.csv,1077,10,Sit-up,2075,6,275,included,,train,supported_train_reservation,True,True,True,4cfda2425d45dd5212be53adc8ee5afcab18d2a9383753e5d51b798f9b75f8f2
10.Sit-up/1077_K_2.csv,1077,10,Sit-up,1741,5,241,included,,test,supported_test_reservation,True,True,True,4a83afb20676c98ed405a178054c36c7a9465ae8ef65c4201a63c0957d1b34e4
0.Stand/1078_A_1.csv,1078,0,Stand,6222,20,222,included,,train,,False,False,False,2943f8f8d965788f6305630af747f408cc149c5072e6e53fb3b5ef2018d23c16
1.Sit/1078_B_1.csv,1078,1,Sit,6316,21,16,included,,train,client_train_anchor,False,False,False,9749baf610bc78cca0bc5bcbd52059a00bb92d0db2916b494b7bcba8f1cfa9c0
2.Talk-sit/1078_C_1.csv,1078,2,Talk-sit,6323,21,23,included,,train,,False,False,False,296b026c7d3ac034f886067001d0a69ae898cfdc0d0a4ccaa554dfc4c7c01c30
3.Talk-stand/1078_D_1.csv,1078,3,Talk-stand,6591,21,291,included,,test,,False,False,False,4d03ecb0ab9b5d4f7fbb5348a2183e2cb3a2eee9d8fad72838d11df6fcf5b169
5.Lay/1078_F_1.csv,1078,5,Lay,6297,20,297,included,,train,,False,False,False,8483d5a7457e5ecb775bc1309b04c3bff88314bb8a83a2c9e7961dc206e62f1c
6.Lay-stand/1078_G_1.csv,1078,6,Lay-stand,3918,13,18,included,,train,,True,False,False,580c67852d1aa1c4029c368dd1c462cb0ccc05fa823370d375b65ddfc069a58d
6.Lay-stand/1078_G_2.csv,1078,6,Lay-stand,3316,11,16,included,,validation,,True,False,False,df2a2a76bdd825428e8170697ce801eb701c316ab14d3e8ff130b068c4a28c1b
7.Pick/1078_H_1.csv,1078,7,Pick,3436,11,136,included,,train,,False,False,False,5567490ab5ce563a0753f3d6e336ef9086a02de11e8b79c61ebd73d9f07313dd
8.Jump/1078_I_1.csv,1078,8,Jump,1244,4,44,included,,train,,True,False,False,643879068f953ec8ed56d24456db59bbf6906a5f73163edb86b654ac80b4586a
8.Jump/1078_I_2.csv,1078,8,Jump,1224,4,24,included,,test,,True,False,False,0080b7b70203d9ab6688c21ffe65c32695080a215e6b1094cc366a0c80098d68
0.Stand/1079_A_1.csv,1079,0,Stand,6247,20,247,included,,train,,False,False,False,9e0076ed14682c27f43a061c09e81c41a62fa01858384f6f902957dbd0e49df1
1.Sit/1079_B_1.csv,1079,1,Sit,6543,21,243,included,,train,,False,False,False,b0e43b6436b8d73dba3b2c442a80d7875146e75aa84a9e453117022695c99934
2.Talk-sit/1079_C_1.csv,1079,2,Talk-sit,6241,20,241,included,,validation,,False,False,False,8b81d93854870c757efddc34204ae779c07e20124f05b5d98b987b533130df9b
3.Talk-stand/1079_D_1.csv,1079,3,Talk-stand,6750,22,150,included,,test,,False,False,False,ee4888e061e9bb6c36f2fd11e3c9654fd5b6b7a90fd135b3857ce2a8448623c6
5.Lay/1079_F_1.csv,1079,5,Lay,7133,23,233,included,,train,client_train_anchor,False,False,False,8d457606a8a4bba3be1ee8255d3d480a67806f7ed25759a62e7de829fec83635
6.Lay-stand/1079_G_1.csv,1079,6,Lay-stand,4203,14,3,included,,train,,True,False,False,48e381c68b179c914f12b1ae5bc5daefb9fc787a5ed98113d87260ca51222dd8
6.Lay-stand/1079_G_2.csv,1079,6,Lay-stand,2998,9,298,included,,validation,,True,False,False,1e24806034c2a2c37b791e418e1f575d22ae2ca7e0119350b8d6211bf6c1295d
7.Pick/1079_H_1.csv,1079,7,Pick,4161,13,261,included,,train,,False,False,False,2c29bf4167603e013b3e01556fd10dcda816f2ff8f00991febfaffd23239c8e4
8.Jump/1079_I_1.csv,1079,8,Jump,1358,4,158,included,,validation,,True,False,False,2823d97ca241207f96f4330c62796f272fc5a27656e116964d42fab187c8e34d
8.Jump/1079_I_2.csv,1079,8,Jump,1506,5,6,included,,train,,True,False,False,6e1933880107cc37786abbeb55d7800da15a02dfb312c01a04923ac62536a1f5
11.Walk/1080_L_1.csv,1080,11,Walk,1104,3,204,included,,train,,True,False,False,378f48dd7eb0abb869e847be53a3d38f3ef9296007adf88e7841088cfc96a7f5
11.Walk/1080_L_2.csv,1080,11,Walk,1147,3,247,included,,train,,True,False,False,013eeab9f113e4ffcf74068abdaec3f1ce8474e7c5d206b776312f34d7523cac
11.Walk/1080_L_3.csv,1080,11,Walk,1238,4,38,included,,train,,True,False,False,14cf94c4bb9e4b339ada952e77faa8eae7bc13df73c96be079d1103673e82725
11.Walk/1080_L_4.csv,1080,11,Walk,1072,3,172,included,,validation,,True,False,False,bd22c18ff80efb24fa01de2562856b2767d62b934fceafe96e05b7e4bc15aa8b
11.Walk/1080_L_5.csv,1080,11,Walk,1078,3,178,included,,test,,True,False,False,62cfe0ac653f27d56453878e30e1a2a0645e10be7f520a9714fceb69a23c151f
12.Walk-backwards/1080_M_1.csv,1080,12,Walk-backwards,1433,4,233,included,,test,,True,False,False,4fecd4427b0d5272c53e6f249ce88f7b2da563923a9d8d33ad50f0767c044c33
12.Walk-backwards/1080_M_2.csv,1080,12,Walk-backwards,1459,4,259,included,,train,,True,False,False,7e61f91c6c606571098fc680d63fd70374668af820195b94a06e129277b29914
13.Walk-circle/1080_N_1.csv,1080,13,Walk-circle,2576,8,176,included,,train,client_train_anchor,False,False,False,57197b30d3edbbd6e3a2c203a19a3f6480edc15a0dda9d6ddc16ccdc0c6bfc77
14.Run/1080_O_1.csv,1080,14,Run,633,2,33,included,,train,,False,False,False,c40b181d3b53daac466ab5f57f05eef86f47f94d07c1564a1d21886d485a582a
14.Run/1080_O_2.csv,1080,14,Run,613,2,13,included,,train,,False,False,False,35b840b4a055c166d8c1e62d3dd4da141a49744ba1f036f217b683dc363534af
14.Run/1080_O_3.csv,1080,14,Run,611,2,11,included,,test,,False,False,False,3fd9aa6836c3aa06c7aa6163dd34c6985cd1976617e7e08fdc89011c7383e350
14.Run/1080_O_4.csv,1080,14,Run,609,2,9,included,,validation,,False,False,False,b995a60047af9c7d13ede7cdac397b1cfb26c698d4545734c6c49e745064006c
14.Run/1080_O_5.csv,1080,14,Run,608,2,8,included,,validation,,False,False,False,2bb75b0b77ef6b967d4a58f5274b422a34dcdd73b27d8eeead0284fcecdeb7c8
11.Walk/1081_L_1.csv,1081,11,Walk,1000,3,100,included,,test,supported_test_reservation,True,True,False,064460c6306228e30754bb46c09c26d111cca2ce8970080e2a758a236497760e
