recording_id,raw_run_id,execution_id,user_id,client_id,model,device_id,activity_id,activity,segment_index,source_samples,start_creation_time_ns,end_creation_time_ns,duration_seconds,arrival_start_ms,arrival_end_ms,arrival_median_ms,gap_before_ns,median_sample_interval_ns,estimated_sample_rate_hz,resampled_3s_windows,primary_status,exclusion_reason,split
user=i/device=nexus4_1/activity=stairsup/bout=04/segment=001,user=i/device=nexus4_1/activity=stairsup/bout=04,user=i/activity=stairsup/execution=04,i,user=i|device=nexus4_1,nexus4,nexus4_1,4,stairsup,1,454,1424777834365220233,1424777836646237069,2.281016836,1424777830886,1424777833167,1424777832025,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_1/activity=stairsup/bout=04/segment=002,user=i/device=nexus4_1/activity=stairsup/bout=04,user=i/activity=stairsup/execution=04,i,user=i|device=nexus4_1,nexus4,nexus4_1,4,stairsup,2,946,1424777840760128671,1424777844922887429,4.162758758,1424777836607,1424777841443,1424777839064,4113891602,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_1/activity=stairsup/bout=04/segment=003,user=i/device=nexus4_1/activity=stairsup/bout=04,user=i/activity=stairsup/execution=04,i,user=i|device=nexus4_1,nexus4,nexus4_1,4,stairsup,3,2644,1424777849424535379,1424777863403123471,13.978588092,1424777846612,1424777859921,1424777853266,4501647950,5035400.0,198.5939548000159,4,included,,train
user=i/device=nexus4_1/activity=stairsup/bout=04/segment=004,user=i/device=nexus4_1/activity=stairsup/bout=04,user=i/activity=stairsup/execution=04,i,user=i|device=nexus4_1,nexus4,nexus4_1,4,stairsup,4,4330,1424777868126756283,1424777890337574357,22.210818074,1424777864656,1424777886856,1424777875588,4723632812,5035400.0,198.5939548000159,7,included,,train
user=i/device=nexus4_1/activity=stairsup/bout=04/segment=005,user=i/device=nexus4_1/activity=stairsup/bout=04,user=i/activity=stairsup/execution=04,i,user=i|device=nexus4_1,nexus4,nexus4_1,4,stairsup,5,726,1424777895096149796,1424777898744854642,3.648704846,1424777891617,1424777895263,1424777893470,4758575439,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_1/activity=stairsup/bout=04/segment=006,user=i/device=nexus4_1/activity=stairsup/bout=04,user=i/activity=stairsup/execution=04,i,user=i|device=nexus4_1,nexus4,nexus4_1,4,stairsup,6,1368,1424777903085552885,1424777909973713789,6.888160904,1424777899608,1424777906494,1424777903056,4340698243,5035400.0,198.5939548000159,2,included,,train
user=i/device=nexus4_1/activity=stairsup/bout=05/segment=001,user=i/device=nexus4_1/activity=stairsup/bout=05,user=i/activity=stairsup/execution=05,i,user=i|device=nexus4_1,nexus4,nexus4_1,4,stairsup,1,4057,1424777979107525584,1424778000081742553,20.974216969,1424777975625,1424777996604,1424777985838,,5035400.0,198.5939548000159,6,included,,train
user=i/device=nexus4_1/activity=stairsup/bout=05/segment=002,user=i/device=nexus4_1/activity=stairsup/bout=05,user=i/activity=stairsup/execution=05,i,user=i|device=nexus4_1,nexus4,nexus4_1,4,stairsup,2,1967,1424778004089951781,1424778013994306599,9.904354818,1424778000613,1424778010514,1424778005562,4008209228,5035400.0,198.5939548000159,3,included,,train
user=i/device=nexus4_1/activity=stand/bout=01/segment=001,user=i/device=nexus4_1/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_1,nexus4,nexus4_1,2,stand,1,28926,1424776363071798673,1424776508739756148,145.667957475,1424776359595,1424776505259,1424776432421,,5035400.0,198.5939548000159,48,included,,validation
user=i/device=nexus4_1/activity=stand/bout=01/segment=002,user=i/device=nexus4_1/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_1,nexus4,nexus4_1,2,stand,2,781,1424776513109751266,1424776517023426415,3.913675149,1424776509615,1424776513542,1424776511581,4369995118,5035400.0,198.5939548000159,1,included,,validation
user=i/device=nexus4_1/activity=stand/bout=01/segment=003,user=i/device=nexus4_1/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_1,nexus4,nexus4_1,2,stand,3,665,1424776522124409081,1424776525465657109,3.341248028,1424776518644,1424776521987,1424776520315,5100982666,5035400.0,198.5939548000159,1,included,,validation
user=i/device=nexus4_1/activity=stand/bout=01/segment=004,user=i/device=nexus4_1/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_1,nexus4,nexus4_1,2,stand,4,14152,1424776530093129033,1424776601370400094,71.277271061,1424776526613,1424776597889,1424776562255,4627471924,5035400.0,198.5939548000159,23,included,,validation
user=i/device=nexus4_1/activity=stand/bout=01/segment=005,user=i/device=nexus4_1/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_1,nexus4,nexus4_1,2,stand,5,748,1424776606103676461,1424776609858929167,3.755252706,1424776602617,1424776606377,1424776604495,4733276367,5035400.0,198.5939548000159,1,included,,validation
user=i/device=nexus4_1/activity=stand/bout=01/segment=006,user=i/device=nexus4_1/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_1,nexus4,nexus4_1,2,stand,6,659,1424776615095745573,1424776618404634548,3.308888975,1424776611610,1424776614922,1424776613267,5236816406,5035400.0,198.5939548000159,1,included,,validation
user=i/device=nexus4_1/activity=stand/bout=01/segment=007,user=i/device=nexus4_1/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_1,nexus4,nexus4_1,2,stand,7,8153,1424776623087556912,1424776664149916883,41.062359971,1424776619618,1424776660668,1424776640148,4682922364,5035400.0,198.5939548000159,13,included,,validation
user=i/device=nexus4_1/activity=walk/bout=01/segment=001,user=i/device=nexus4_1/activity=walk/bout=01,user=i/activity=walk/execution=01,i,user=i|device=nexus4_1,nexus4,nexus4_1,3,walk,1,45319,1424777067194797742,1424777295928868779,228.734071037,1424777063714,1424777292450,1424777178004,,5035400.0,198.5939548000159,76,included,,test
user=i/device=nexus4_1/activity=walk/bout=01/segment=002,user=i/device=nexus4_1/activity=walk/bout=01,user=i/activity=walk/execution=01,i,user=i|device=nexus4_1,nexus4,nexus4_1,3,walk,2,16001,1424777297867223271,1424777379381812376,81.514589105,1424777293613,1424777375903,1424777335601,1938354492,5035400.0,198.5939548000159,27,included,,test
user=i/device=nexus4_2/activity=bike/bout=01/segment=001,user=i/device=nexus4_2/activity=bike/bout=01,user=i/activity=bike/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,0,bike,1,7676,1424780055839636841,1424780094500181587,38.660544746,1424778210524,1424778249187,1424778229856,,5035400.0,198.5939548000159,12,included,,train
user=i/device=nexus4_2/activity=bike/bout=01/segment=002,user=i/device=nexus4_2/activity=bike/bout=01,user=i/activity=bike/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,0,bike,2,771,1424780099016874702,1424780102887932845,3.871058143,1424778253693,1424778257574,1424778255633,4516693115,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=bike/bout=01/segment=003,user=i/device=nexus4_2/activity=bike/bout=01,user=i/activity=bike/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,0,bike,3,660,1424780108013939925,1424780111333025388,3.319085463,1424778262695,1424778266018,1424778264354,5126007080,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=bike/bout=01/segment=004,user=i/device=nexus4_2/activity=bike/bout=01,user=i/activity=bike/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,0,bike,4,19371,1424780116000841550,1424780213577710255,97.576868705,1424778270695,1424778368260,1424778319489,4667816162,5035400.0,198.5939548000159,32,included,,train
user=i/device=nexus4_2/activity=bike/bout=01/segment=005,user=i/device=nexus4_2/activity=bike/bout=01,user=i/activity=bike/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,0,bike,5,773,1424780218023968800,1424780221895196123,3.871227323,1424778372690,1424778376575,1424778374634,4446258545,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=bike/bout=01/segment=006,user=i/device=nexus4_2/activity=bike/bout=01,user=i/activity=bike/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,0,bike,6,19013,1424780227011162920,1424780324751756381,97.740593461,1424778381687,1424778479432,1424778429560,5115966797,5035400.0,198.5939548000159,32,included,,train
user=i/device=nexus4_2/activity=bike/bout=01/segment=007,user=i/device=nexus4_2/activity=bike/bout=01,user=i/activity=bike/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,0,bike,7,8046,1424780329017503451,1424780369827909194,40.810405743,1424778483694,1424778524512,1424778503961,4265747070,5035400.0,198.5939548000159,13,included,,train
user=i/device=nexus4_2/activity=bike/bout=01/segment=008,user=i/device=nexus4_2/activity=bike/bout=01,user=i/activity=bike/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,0,bike,8,2015,1424780375024435249,1424780385162456615,10.138021366,1424778529701,1424778539843,1424778534773,5196526055,5035400.0,198.5939548000159,3,included,,train
user=i/device=nexus4_2/activity=bike/bout=01/segment=009,user=i/device=nexus4_2/activity=bike/bout=01,user=i/activity=bike/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,0,bike,9,703,1424780389996502025,1424780393539612351,3.543110326,1424778544686,1424778548224,1424778546456,4834045410,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=bike/bout=01/segment=010,user=i/device=nexus4_2/activity=bike/bout=01,user=i/activity=bike/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,0,bike,10,339,1424780397022401645,1424780398718857691,1.696456046,1424778551697,1424778553400,1424778552557,3482789294,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_2/activity=sit/bout=01/segment=001,user=i/device=nexus4_2/activity=sit/bout=01,user=i/activity=sit/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,1,sit,1,14,1424778528697052738,1424778528767923140,0.070870402,1424776683393,1424776683449,1424776683417,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_2/activity=sit/bout=01/segment=002,user=i/device=nexus4_2/activity=sit/bout=01,user=i/activity=sit/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,1,sit,2,58187,1424778530846780562,1424778825661625610,294.814845048,1424776684688,1424776980343,1424776833523,2078857422,5035400.0,198.5939548000159,98,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=01/segment=001,user=i/device=nexus4_2/activity=stairsdown/bout=01,user=i/activity=stairsdown/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,565,1424779311284602965,1424779314129141626,2.844538661,1424777465969,1424777468820,1424777467389,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_2/activity=stairsdown/bout=01/segment=002,user=i/device=nexus4_2/activity=stairsdown/bout=01,user=i/activity=stairsdown/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,1333,1424779317009329614,1424779323721046146,6.711716532,1424777471694,1424777478402,1424777475048,2880187988,5035400.0,198.5939548000159,2,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=01/segment=003,user=i/device=nexus4_2/activity=stairsdown/bout=01,user=i/activity=stairsdown/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,782,1424779328011750323,1424779332034569645,4.022819322,1424777482693,1424777486715,1424777484751,4290704177,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=01/segment=004,user=i/device=nexus4_2/activity=stairsdown/bout=01,user=i/activity=stairsdown/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,4,686,1424779336737664127,1424779340186951612,3.449287485,1424777491689,1424777495136,1424777493418,4703094482,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=01/segment=005,user=i/device=nexus4_2/activity=stairsdown/bout=01,user=i/activity=stairsdown/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,5,6901,1424779344754303907,1424779380964021728,36.209717821,1424777499686,1424777535647,1424777517675,4567352295,5035400.0,198.5939548000159,12,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=02/segment=001,user=i/device=nexus4_2/activity=stairsdown/bout=02,user=i/activity=stairsdown/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,342,1424779457355279953,1424779459072462367,1.717182414,1424777612040,1424777613752,1424777612900,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_2/activity=stairsdown/bout=02/segment=002,user=i/device=nexus4_2/activity=stairsdown/bout=02,user=i/activity=stairsdown/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,1365,1424779464007154749,1424779470874624633,6.867469884,1424777618688,1424777625560,1424777622121,4934692382,5035400.0,198.5939548000159,2,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=02/segment=003,user=i/device=nexus4_2/activity=stairsdown/bout=02,user=i/activity=stairsdown/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,1023,1424779474090882585,1424779479231578536,5.140695951,1424777628692,1424777633912,1424777631342,3216257952,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=02/segment=004,user=i/device=nexus4_2/activity=stairsdown/bout=02,user=i/activity=stairsdown/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,4,4685,1424779484055492111,1424779509347422817,25.291930706,1424777638710,1424777664031,1424777652236,4823913575,5035400.0,198.5939548000159,8,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=02/segment=005,user=i/device=nexus4_2/activity=stairsdown/bout=02,user=i/activity=stairsdown/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,5,1570,1424779513677806118,1424779520983400785,7.305594667,1424777667688,1424777675667,1424777671716,4330383301,5035400.0,198.5939548000159,2,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=02/segment=006,user=i/device=nexus4_2/activity=stairsdown/bout=02,user=i/activity=stairsdown/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,6,1192,1424779522499056303,1424779529004916231,6.505859928,1424777677688,1424777683688,1424777680693,1515655518,5035400.0,198.5939548000159,2,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=03/segment=001,user=i/device=nexus4_2/activity=stairsdown/bout=03,user=i/activity=stairsdown/execution=03,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,4349,1424779603829358947,1424779626324708724,22.495349777,1424777758514,1424777781005,1424777769457,,5035400.0,198.5939548000159,7,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=03/segment=002,user=i/device=nexus4_2/activity=stairsdown/bout=03,user=i/activity=stairsdown/execution=03,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,8,1424779627734559799,1424779627769868637,0.035308838,1424777781694,1424777781728,1424777781707,1409851075,5035401.0,198.59391536046485,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_2/activity=stairsdown/bout=03/segment=003,user=i/device=nexus4_2/activity=stairsdown/bout=03,user=i/activity=stairsdown/execution=03,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,2221,1424779630549348617,1424779641298635538,10.749286921,1424777784690,1424777795983,1424777790393,2779479980,5035400.0,198.5939548000159,3,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=03/segment=004,user=i/device=nexus4_2/activity=stairsdown/bout=03,user=i/activity=stairsdown/execution=03,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,4,3982,1424779646485097940,1424779667065589619,20.580491679,1424777801694,1424777821747,1424777811725,5186462402,5035400.0,198.5939548000159,6,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=03/segment=005,user=i/device=nexus4_2/activity=stairsdown/bout=03,user=i/activity=stairsdown/execution=03,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,5,832,1424779672010322285,1424779676194017316,4.183695031,1424777826694,1424777830878,1424777828781,4944732666,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=04/segment=001,user=i/device=nexus4_2/activity=stairsdown/bout=04,user=i/activity=stairsdown/execution=04,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,12436,1424779751816475818,1424779815900630150,64.084154332,1424777906500,1424777970581,1424777939259,,5035400.0,198.5939548000159,21,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=05/segment=001,user=i/device=nexus4_2/activity=stairsdown/bout=05,user=i/activity=stairsdown/execution=05,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,1706,1424779855846009499,1424779864421798611,8.575789112,1424778010524,1424778019103,1424778014813,,5035400.0,198.5939548000159,2,included,,train
user=i/device=nexus4_2/activity=stairsdown/bout=05/segment=002,user=i/device=nexus4_2/activity=stairsdown/bout=05,user=i/activity=stairsdown/execution=05,i,user=i|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,512,1424779869004257107,1424779871579227657,2.57497055,1424778023686,1424778026260,1424778024976,4582458496,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_2/activity=stairsup/bout=01/segment=001,user=i/device=nexus4_2/activity=stairsup/bout=01,user=i/activity=stairsup/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,7237,1424779259245319122,1424779295971780706,36.726461584,1424777413926,1424777450652,1424777432434,,5035400.0,198.5939548000159,12,included,,validation
user=i/device=nexus4_2/activity=stairsup/bout=01/segment=002,user=i/device=nexus4_2/activity=stairsup/bout=01,user=i/activity=stairsup/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,667,1424779300015470523,1424779303358801844,3.343331321,1424777454686,1424777458039,1424777456367,4043689817,5035400.0,198.5939548000159,1,included,,validation
user=i/device=nexus4_2/activity=stairsup/bout=01/segment=003,user=i/device=nexus4_2/activity=stairsup/bout=01,user=i/activity=stairsup/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,3,652,1424779308001654627,1424779311279567564,3.277912937,1424777462687,1424777465967,1424777464328,4642852783,5035400.0,198.5939548000159,1,included,,validation
user=i/device=nexus4_2/activity=stairsup/bout=02/segment=001,user=i/device=nexus4_2/activity=stairsup/bout=02,user=i/activity=stairsup/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,280,1424779380969057129,1424779382373989221,1.404932092,1424777535655,1424777537054,1424777536353,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_2/activity=stairsup/bout=02/segment=002,user=i/device=nexus4_2/activity=stairsup/bout=02,user=i/activity=stairsup/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,7,1424779385737575646,1424779385767816752,0.030241106,1424777539686,1424777539716,1424777539701,3363586425,5035400.5,198.5939350802384,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_2/activity=stairsup/bout=02/segment=003,user=i/device=nexus4_2/activity=stairsup/bout=02,user=i/activity=stairsup/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,3,723,1424779386991419047,1424779390732441485,3.741022438,1424777541687,1424777545413,1424777543596,1223602295,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=02/segment=004,user=i/device=nexus4_2/activity=stairsup/bout=02,user=i/activity=stairsup/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,4,1338,1424779395888722003,1424779402621064749,6.732342746,1424777550695,1424777557427,1424777554060,5156280518,5035400.0,198.5939548000159,2,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=02/segment=005,user=i/device=nexus4_2/activity=stairsup/bout=02,user=i/activity=stairsup/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,5,1006,1424779406103851065,1424779411158983606,5.055132541,1424777560780,1424777565844,1424777563311,3482786316,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=02/segment=006,user=i/device=nexus4_2/activity=stairsup/bout=02,user=i/activity=stairsup/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,6,707,1424779416476366418,1424779420031343241,3.554976823,1424777571697,1424777575251,1424777573478,5317382812,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=02/segment=007,user=i/device=nexus4_2/activity=stairsup/bout=02,user=i/activity=stairsup/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,7,1924,1424779424472535868,1424779434689241243,10.216705375,1424777579686,1424777589371,1424777584529,4441192627,5035400.0,198.5939548000159,3,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=02/segment=008,user=i/device=nexus4_2/activity=stairsup/bout=02,user=i/activity=stairsup/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,8,704,1424779436985383821,1424779440546013036,3.560629215,1424777591687,1424777595227,1424777593460,2296142578,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=02/segment=009,user=i/device=nexus4_2/activity=stairsup/bout=02,user=i/activity=stairsup/execution=02,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,9,2446,1424779445022483984,1424779457350244553,12.327760569,1424777599689,1424777612031,1424777605875,4476470948,5035400.0,198.5939548000159,4,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=03/segment=001,user=i/device=nexus4_2/activity=stairsup/bout=03,user=i/activity=stairsup/execution=03,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,3072,1424779529009951631,1424779544762028930,15.752077299,1424777683693,1424777699442,1424777691425,,5035400.0,198.5939548000159,5,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=03/segment=002,user=i/device=nexus4_2/activity=stairsup/bout=03,user=i/activity=stairsup/execution=03,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,1333,1424779549792854134,1424779557804295445,8.011441311,1424777704700,1424777712487,1424777708075,5030825204,5035400.0,198.5939548000159,2,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=03/segment=003,user=i/device=nexus4_2/activity=stairsup/bout=03,user=i/activity=stairsup/execution=03,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,3,2957,1424779561022160435,1424779575898904159,14.876743724,1424777715701,1424777730583,1424777723136,3217864990,5035400.0,198.5939548000159,4,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=03/segment=004,user=i/device=nexus4_2/activity=stairsup/bout=03,user=i/activity=stairsup/execution=03,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,4,2,1424779578431680037,1424779578436890684,0.005210647,1424777732689,1424777732692,1424777732690,2532775878,5210647.0,191.9147468634893,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_2/activity=stairsup/bout=03/segment=005,user=i/device=nexus4_2/activity=stairsup/bout=03,user=i/activity=stairsup/execution=03,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,5,4531,1424779581004944883,1424779603826002013,22.82105713,1424777735695,1424777758507,1424777747106,2568054199,5035400.0,198.5939548000159,7,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=04/segment=001,user=i/device=nexus4_2/activity=stairsup/bout=04,user=i/activity=stairsup/execution=04,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,2847,1424779676199052717,1424779690531057723,14.332005006,1424777830891,1424777845212,1424777838045,,5035400.0,198.5939548000159,4,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=04/segment=002,user=i/device=nexus4_2/activity=stairsup/bout=04,user=i/activity=stairsup/execution=04,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,10981,1424779695012721659,1424779751811470935,56.798749276,1424777849688,1424777906494,1424777877699,4481663936,5035400.0,198.5939548000159,18,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=05/segment=001,user=i/device=nexus4_2/activity=stairsup/bout=05,user=i/activity=stairsup/execution=05,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,651,1424779820890711937,1424779824163721947,3.27301001,1424777975689,1424777978962,1424777977328,,5035400.0,198.5939548000159,1,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=05/segment=002,user=i/device=nexus4_2/activity=stairsup/bout=05,user=i/activity=stairsup/execution=05,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,4032,1424779828871821312,1424779849304950829,20.433129517,1424777983692,1424778003987,1424777993838,4708099365,5035400.0,198.5939548000159,6,included,,train
user=i/device=nexus4_2/activity=stairsup/bout=05/segment=003,user=i/device=nexus4_2/activity=stairsup/bout=05,user=i/activity=stairsup/execution=05,i,user=i|device=nexus4_2,nexus4,nexus4_2,4,stairsup,3,363,1424779854018329736,1424779855840974098,1.822644362,1424778008691,1424778010513,1424778009609,4713378907,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=i/device=nexus4_2/activity=stand/bout=01/segment=001,user=i/device=nexus4_2/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,2,stand,1,671,1424778205003269757,1424778208383801156,3.380531399,1424776359691,1424776363064,1424776361384,,5035400.0,198.5939548000159,1,included,,validation
user=i/device=nexus4_2/activity=stand/bout=01/segment=002,user=i/device=nexus4_2/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,2,stand,2,14140,1424778213006329232,1424778284212189207,71.205859975,1424776367691,1424776438893,1424776403292,4622528076,5035400.0,198.5939548000159,23,included,,validation
user=i/device=nexus4_2/activity=stand/bout=01/segment=003,user=i/device=nexus4_2/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,2,stand,3,704,1424778289021057615,1424778292546271309,3.525213694,1424776443687,1424776447226,1424776445459,4808868408,5035400.0,198.5939548000159,1,included,,validation
user=i/device=nexus4_2/activity=stand/bout=01/segment=004,user=i/device=nexus4_2/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,2,stand,4,781,1424778297002478585,1424778300934393416,3.931914831,1424776451689,1424776455615,1424776453657,4456207276,5035400.0,198.5939548000159,1,included,,validation
user=i/device=nexus4_2/activity=stand/bout=01/segment=005,user=i/device=nexus4_2/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,2,stand,5,9316,1424778306015112410,1424778352939706134,46.924593724,1424776460691,1424776507624,1424776484145,5080718994,5035400.0,198.5939548000159,15,included,,validation
user=i/device=nexus4_2/activity=stand/bout=01/segment=006,user=i/device=nexus4_2/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,2,stand,6,666,1424778358010354327,1424778361358911440,3.348557113,1424776512692,1424776516039,1424776514370,5070648193,5035400.0,198.5939548000159,1,included,,validation
user=i/device=nexus4_2/activity=stand/bout=01/segment=007,user=i/device=nexus4_2/activity=stand/bout=01,user=i/activity=stand/execution=01,i,user=i|device=nexus4_2,nexus4,nexus4_2,2,stand,7,737,1424778366006586000,1424778369713342166,3.706756166,1424776520689,1424776524393,1424776522543,4647674560,5035400.0,198.5939548000159,1,included,,validation
